loan_id,propname,orig_date,end_date,loan_size_mm,ltv,occ_at_orig,occ,noi_at_orig,noi,is_30d,is_90d,severity
59835,Property14773,2003-08-11,2020-08-01,8.97543,76.7,92.07,92.07,975959.68,-160690.81,False,False,0.41785659628563754
56301,Property14774,2007-06-27,2023-12-01,9.442713880000001,72.6,100.0,100.0,879149.75,864786.76,True,True,0.503457370456723
27469,Property14775,2007-08-30,2024-09-01,7.529999999999999,67.2,93.3,93.3,698023.3,619979.62,False,False,0.0
30664,Property14776,2006-06-30,2021-04-01,4.99037448,62.8,100.0,100.0,545957.41,352195.00999999995,False,False,0.0
50210,Property14777,2015-08-05,2024-08-01,3.7124328099999997,69.65,76.72,76.72,479725.28,301098.34,True,False,0.0
49816,Property14778,2006-05-30,2020-01-01,3.968,77.0,98.42,98.42,385907.19,266676.93,False,False,0.27664352570564515
11341,Property10186,2004-11-23,2021-08-01,18.8,79.0,97.76,89.80000000000001,2132773.39,1509566.3099999998,False,False,0.0
29147,Property14779,2005-11-09,2022-02-01,3.86611598,79.7,88.5,86.99,438717.48,145309.97,True,True,0.055953649895417776
9965,Property14780,2013-09-30,2024-09-01,3.5,56.91,100.0,100.0,437578.19,378867.21,False,False,0.0
1181,Property14781,2006-08-17,2021-06-01,3.8499999999999996,77.0,99.24,99.24,360176.91,277500.08999999997,True,True,0.3074751376623377
82851,Property14782,2003-07-30,2015-12-01,2.6599999999999997,76.0,100.0,100.0,268175.93,338263.45,False,False,0.0
72222,Property14783,2004-12-22,2019-05-01,23.0,59.9,97.38,97.38,2298046.62,1421159.5,False,False,0.012147228695652174
15826,Property14784,2004-08-20,2022-03-01,7.84,80.0,98.83,91.58,768653.57,634121.2599999999,True,True,0.0
3150,Property14785,2007-08-22,2024-09-01,2.2399999999999998,71.11,91.03999999999999,91.03999999999999,249506.45,229358.59000000003,False,False,0.0
73336,Property14786,2007-07-05,2024-09-01,5.0,70.42,99.34,99.34,442138.54,408311.48,False,False,0.0
34575,Property14787,2003-05-29,2017-10-01,6.135,69.67,98.38,98.38,697527.24,866580.8099999999,False,False,0.0
59531,Property14788,2007-11-29,2024-08-01,3.1636859999999998,68.8,100.0,100.0,331561.27,432766.79000000004,False,False,0.0
33971,Property14789,2007-07-31,2024-09-01,8.0,79.8,98.80999999999999,98.80999999999999,724976.0700000001,983778.48,False,False,0.0
11340,Property14790,2003-09-29,2019-11-01,3.49371491,73.6,97.61,97.61,368524.82,367667.91000000003,False,False,0.0
116750,Property14791,2003-07-08,2018-09-01,7.45706186,74.53,85.83,85.83,859159.34,938276.11,False,False,0.0
38671,Property14792,2006-05-31,2019-09-01,3.0900874799999998,71.04,99.48,99.48,312491.97,353108.26999999996,False,False,0.0
27435,Property14793,2004-07-29,2021-11-01,4.98371695,73.8,98.81,98.81,507543.17,518611.6,False,False,0.0
73370,Property11317,2016-02-09,2024-08-01,14.764999999999999,72.73,95.88,95.88,1253057.35,1223141.58,False,False,0.0
27909,Property14795,2003-08-11,2020-08-01,5.59242572,71.7,95.78,95.78,695443.55,757706.26,False,False,0.004015198614028262
825,Property14796,2003-10-14,2018-08-01,4.901039089999999,71.0,100.0,100.0,501689.94,499998.12,False,False,0.0
7361,Property14797,2005-12-28,2024-09-01,37.6,80.0,86.99000000000001,86.99000000000001,3208181.2,3061797.5100000002,False,False,0.0
22680,Property14798,2007-04-13,2024-08-01,13.799999999999999,77.09,98.37,98.37,1093201.3,1101548.48,True,True,0.0
12211,Property14799,2006-03-21,2021-02-01,2.2345344199999997,75.7,95.41,95.41,213625.57,261275.2,True,False,0.0
4399,Property14800,2005-05-24,2020-12-01,6.38,62.5,91.5133,98.25,647862.66,1223851.4,False,False,0.0
87525,Property14801,2013-12-20,2024-09-01,17.3,71.2,95.64999999999999,95.64999999999999,1715765.25,1848195.99,False,False,0.0
40388,Property14802,2003-10-27,2020-12-01,7.032635849999999,79.92,98.93,98.93,623462.98,1083627.35,False,False,0.0
66456,Property14803,2007-03-29,2020-12-01,2.35,44.34,66.26,66.26,298647.51,297255.2,False,False,0.0
3263,Property14804,2005-06-22,2024-09-01,3.3,67.3,97.92,97.92,362169.85,287757.20999999996,True,True,0.6996237606060607
19635,Property14805,2007-11-29,2024-09-01,5.5,49.1,99.73,99.73,732304.4,916438.52,False,False,0.0
40366,Property14806,2007-04-13,2024-08-01,10.331999999999999,63.0,100.0,100.0,952308.23,1111734.91,False,False,0.0
7540,Property14807,2005-12-20,2024-09-01,6.775232379999999,58.4,83.72999999999999,83.72999999999999,858645.89,577224.47,False,False,0.0
36496,Property14808,2006-10-31,2024-08-01,11.2168,76.83,97.65,97.65,983623.6000000001,715519.9,False,False,0.0
116886,Property14809,2004-06-18,2024-04-01,26.34717782,79.4,100.0,100.0,2917009.34,2187322.5999999996,True,True,0.6460442953810072
59721,Property14810,2004-08-12,2016-10-01,1.54897127,67.35,100.0,100.0,190263.29,193145.75,False,False,0.0
31033,Property14811,2007-04-12,2022-12-01,3.9915190099999998,75.2,98.74,98.74,373802.55,317751.58,False,False,0.0
116850,Property14812,2005-08-11,2018-06-01,6.24793971,79.2,,,1419929.02,851188.5700000001,True,True,0.6424557928392686
113551,Property14813,2007-08-16,2020-12-01,4.75,79.17,99.14,99.14,384936.78,332833.49000000005,False,False,0.0
115865,Property14814,2007-03-28,2022-04-01,13.0,72.22,95.47999999999999,95.47999999999999,1058601.58,1032018.6699999999,False,False,0.0
117028,Property14815,2013-07-10,2024-09-01,4.97907086,56.7,87.9,87.9,598716.07,701605.4199999999,False,False,0.0
16888,Property14816,2006-06-21,2021-06-01,7.98394759,71.3,96.58,96.58,768997.32,634620.13,False,False,0.0
73325,Property14817,2005-03-11,2020-03-01,0.95860966,79.9,92.15,92.15,107433.59,133297.83,False,False,0.0
9152,Property14818,2005-07-28,2020-12-01,2.99425285,54.9,,,413016.45,153064.55000000002,False,False,0.0
7238,Property14819,2014-06-24,2024-09-01,12.63545113,65.5,89.8,89.8,1100865.42,1176333.43,False,False,0.0
52741,Property14820,2007-11-29,2024-08-01,46.98,68.4,98.69,98.69,3690328.04,3057568.64,True,True,0.22336620838654747
11140,Property14821,2003-04-29,2019-01-01,14.74296674,74.8,100.0,100.0,1569585.79,1676498.8900000001,False,False,0.0
56649,Property14822,2004-01-29,2016-10-01,5.336564429999999,79.65,98.16,98.16,547017.89,603603.99,False,False,0.0
66492,Property14823,2013-07-02,2024-08-01,4.34304003,74.88,91.59,91.59,399222.04,513037.6,False,False,0.0
56193,Property14825,2004-03-12,2019-03-01,1.5,25.0,,95.62,1461212.53,226101.53,False,False,0.0
32660,Property14826,2003-02-06,2017-06-01,1.57135205,70.3,100.0,100.0,217147.98,312663.67,False,False,0.0
12322,Property8440,2007-03-14,2024-09-01,2.1930952,66.7,94.33000000000001,94.33000000000001,253716.77,228909.00999999998,False,False,0.0
85349,Property14827,2018-04-10,2024-09-01,16.0,57.1,84.01,84.01,2213952.36,14372328.04,False,False,0.0
48693,Property14828,2004-10-19,2016-06-01,1.67223206,75.2,98.69,98.69,201865.15,134321.13999999998,True,True,0.7204541934209777
1301,Property14829,2006-08-03,2022-02-01,3.19408,63.9,,,312431.1,336254.77999999997,False,False,0.0
80743,Property14830,2005-06-21,2024-05-01,4.14842658,62.9,93.33,93.33,480347.75,588405.95,False,False,0.0
45555,Property14831,2006-01-30,2024-09-01,1.8483639699999999,71.1,,,186428.24,184096.33,False,False,0.0
83816,Property14832,2003-09-29,2019-11-01,1.91186401,73.5,99.95,99.95,185156.72,127917.19,False,False,0.0
21562,Property14833,2008-02-29,2020-12-01,1.99721104,71.1,100.0,100.0,203553.67,172623.76,False,False,0.0
17874,Property14834,2005-08-11,2018-06-01,1.8918509199999998,67.4,,,201053.46,146416.63,False,False,0.0
529,Property14835,2014-09-30,2024-09-01,4.2431779800000005,73.8,90.01,90.01,457518.14,561883.39,False,False,0.0
1502,Property14836,2003-03-20,2018-04-01,4.26983332,65.69,98.41,98.41,492106.97,552117.37,False,False,0.0
24490,Property14837,2006-03-22,2024-08-01,1.7999999999999998,25.0,,,4389747.0,117793.0,False,False,0.0
28919,Property14839,2005-06-28,2016-11-01,19.9,78.81,96.26,96.26,1866954.49,1802831.14,False,False,0.0
40155,Property791,2004-02-05,2019-01-01,2.71025494,78.0,100.0,100.0,287019.72,322668.01999999996,False,False,0.0
53093,Property14840,2004-12-28,2016-10-01,9.45171947,78.8,92.79,92.79,984003.4,776166.89,False,False,0.0
37697,Property14841,2005-12-29,2017-06-01,4.9399999999999995,73.73,99.95,99.95,424499.94,396332.32999999996,False,False,0.0
48717,Property14842,2005-03-30,2024-09-01,23.4,79.9,100.0,100.0,1909173.77,2009611.42,False,False,0.0
18292,Property14843,2007-05-23,2023-07-01,18.0,76.27,85.26,85.26,1570368.88,1399083.55,False,False,0.0
85420,Property14845,2004-11-23,2021-08-01,2.5050357,64.2,100.0,100.0,263176.69,259264.18,False,False,0.0
39629,Property14846,2003-08-22,2018-12-01,2.8049999999999997,85.0,94.12,94.12,337116.87,318034.7,False,False,0.0
57645,Property14847,2012-10-18,2024-08-01,12.945503089999999,74.8,93.37,93.37,1178063.61,1769622.9600000002,False,False,0.0
33972,Property14848,2012-08-22,2024-03-01,9.11207791,69.6,93.88,93.88,1107487.08,1189345.33,False,False,0.0
11721,Property14849,2008-02-29,2020-12-01,3.1977238299999997,51.6,99.25,99.25,373794.17,638021.9800000001,False,False,0.0
57321,Property14850,2012-09-27,2024-09-01,14.410199769999998,74.66,85.77,85.77,1364613.55,1447489.58,False,False,0.0
35610,Property14851,2007-09-27,2024-09-01,8.29389525,63.3,,,1247159.1800000002,635889.5299999999,False,False,0.0
46785,Property14852,2013-07-10,2024-09-01,7.0,70.6,97.97,97.97,756768.18,1000462.31,True,True,0.009373260000000001
2870,Property14853,2005-08-19,2024-09-01,3.9171583599999997,72.45,97.6,97.6,355690.28,425900.61000000004,False,False,0.4949882802287319
116729,Property14854,2007-06-21,2021-01-01,5.55,75.0,100.0,100.0,390202.93,316441.63,False,False,0.0
53545,Property3812,2005-02-23,2017-07-01,2.70807845,48.8,100.0,100.0,310827.24,401921.83999999997,False,False,0.0
14058,Property14855,2005-10-25,2020-09-01,2.53557408,56.0,95.67,95.68,362468.37,435319.07,False,False,0.0
84027,Property14856,2013-11-20,2024-08-01,14.399999999999999,56.0,98.94,98.94,2146442.4,1863614.38,False,False,0.0
70282,Property14857,2007-05-09,2024-08-01,3.4,47.9,80.75,80.75,533730.62,513229.36,False,False,0.0
27146,Property14858,2005-06-29,2024-08-01,8.967736359999998,25.5,,,1878739.15,843913.15,False,False,0.0
6299,Property14859,2003-02-06,2017-06-01,2.9857442,49.4,100.0,100.0,511401.39,424042.73000000004,False,False,0.0
40451,Property14860,2003-03-20,2018-04-01,2.3450836699999997,69.18,100.0,100.0,292677.43,232970.09,False,False,0.0011836123527311075
115083,Property14861,2004-08-24,2022-09-01,5.290304,75.6,100.0,100.0,578204.81,681964.9900000001,False,False,0.0
58205,Property14862,2014-02-19,2024-09-01,16.5,55.0,85.29,85.29,1439920.8,2525657.6599999997,False,False,0.0
215805,Property14863,2011-12-15,2024-09-01,4.03,67.2,99.11999999999999,99.11999999999999,440156.44,246849.04,True,True,0.0
10141,Property14864,2005-12-07,2023-06-01,19.5,75.0,99.44,99.44,1815388.07,723514.2899999999,True,True,0.6646137420512821
904,Property14865,2007-06-06,2019-02-01,2.34,66.86,87.19000000000001,87.19000000000001,192814.95,170701.65000000002,False,False,0.0
32356,Property14866,2006-08-23,2022-10-01,23.0,80.0,96.25,96.25,2465804.51,3408218.5999999996,False,False,0.0
114687,Property14867,2005-06-28,2016-11-01,10.416348779999998,73.35,94.06,94.06,1102514.91,905261.67,False,False,0.0
27097,Property14868,2004-05-06,2018-02-01,8.17314491,74.3,100.0,100.0,794479.82,892514.33,False,False,0.0
12095,Property14869,2005-06-30,2024-02-01,50.5,80.0,92.93,92.93,4451834.87,4586818.24,True,True,0.07080101306930693
10490,Property14870,2007-08-16,2020-12-01,14.76,80.0,95.52999999999999,95.52999999999999,1210404.27,1234616.4700000002,False,False,0.0
35617,Property14871,2007-08-28,2024-09-01,22.0,74.8,68.86,68.86,2589556.54,2351129.93,False,False,0.0
33112,Property14872,2006-03-28,2023-11-01,23.731496999999997,56.2,100.0,100.0,2964966.9899999998,2762891.07,False,False,0.0
49639,Property14873,2004-02-25,2018-08-01,4.09353923,79.5,89.11,98.11,425109.01,421383.85000000003,False,False,0.0
53445,Property14874,2013-03-07,2024-09-01,5.01911958,70.4,91.47,91.47,564646.4,488341.72000000003,False,False,0.0
19661,Property14875,2006-10-30,2021-09-01,6.5,64.4,97.25,97.25,690814.5,586329.91,False,False,0.0
33165,Property14876,2016-07-29,2024-08-01,65.0,47.6,58.97,58.97,15918080.93,480966.23,False,False,0.0
10211,Property14877,2007-08-09,2021-12-01,19.70851237,72.7,98.49,98.49,2032578.75,2079712.34,False,False,0.0
29265,Property14878,2005-12-28,2024-09-01,1.81301338,77.5,97.81,97.81,154371.72,154626.86000000002,False,False,0.0
72484,Property14879,2013-08-13,2024-09-01,6.949999999999999,66.8,89.52,89.52,769101.38,697617.77,False,False,0.0
116515,Property14880,2007-10-25,2021-06-01,4.305,55.0,,,540863.2,84033.20999999999,False,False,0.0
36589,Property14881,2013-06-25,2024-08-01,3.98961745,62.8,96.86,96.86,377242.31,353180.46,False,False,0.0
49228,Property14882,2005-12-07,2023-06-01,14.95,76.6,97.53,97.53,1324686.99,2599873.78,False,False,0.0
48577,Property14883,2005-06-30,2016-05-01,4.784915209999999,79.75,96.62,96.62,450422.73,493653.32999999996,False,False,0.0
81328,Property14884,2006-06-21,2021-06-01,2.5,61.5,91.35,91.35,288037.77,211629.03000000003,False,False,0.0
78707,Property14885,2006-11-21,2022-11-01,6.451,77.72,88.42999999999999,88.42999999999999,623460.12,891035.05,False,False,0.0
51957,Property14886,2006-06-08,2021-08-01,3.12098935,50.6,91.32,91.32,445005.65,396703.26,False,False,0.0
35546,Property14887,2004-02-26,2016-01-01,23.5,70.78,93.87,93.87,2161248.73,1825920.98,False,False,0.0
41704,Property14888,2013-02-12,2024-09-01,13.10824881,76.7,100.0,100.0,1305850.95,1502705.63,False,False,0.0
115731,Property14889,2005-03-24,2024-09-01,28.0,70.9,83.96,83.96,2845468.64,3127087.8800000004,False,False,0.0
58920,Property14890,2013-04-23,2024-09-01,5.2,66.7,91.33,91.33,551717.62,712087.09,False,False,0.0
44676,Property14891,2007-08-22,2024-09-01,17.6175,69.36,83.47,83.47,1687150.6,487392.32,True,True,0.5868847833120476
18527,Property14892,2006-06-30,2021-04-01,9.0,59.2,84.28,84.28,1053435.49,1194280.4,False,False,0.0
86989,Property14893,2006-03-07,2024-08-01,2.4889852799999996,73.21,96.45,96.45,225991.7,204638.76,False,False,0.0
18311,Property14894,2005-01-27,2018-06-01,4.54317999,68.8,76.05,76.05,497082.58,482257.71,False,False,0.0
465,Property14895,2005-03-11,2020-03-01,4.64358321,69.2,97.75,97.75,514453.45,700719.9099999999,False,False,0.0067953450111643415
43532,Property14896,2006-08-03,2022-02-01,3.0,47.6,,,390378.21,410923.9,False,False,0.0
68784,Property14897,2003-11-25,2018-09-01,8.12882413,77.4,100.0,100.0,889081.28,836242.8300000001,False,False,0.0
30873,Property14898,2004-02-05,2019-01-01,1.53761009,53.0,100.0,100.0,200431.34,94378.19,False,False,0.0
802,Property14899,2006-03-28,2023-11-01,2.54,65.0,99.44,99.44,225475.87999999998,31029.31,True,True,0.62746068503937
53085,Property14900,2005-05-26,2024-08-01,0.89706197,64.1,98.22,98.22,91743.0,129792.52,False,False,0.0
52554,Property14901,2007-03-29,2020-12-01,9.0,36.89,90.5,90.5,1701621.21,3297495.2399999998,False,False,0.0
16724,Property7323,2005-08-24,2023-01-01,7.3,73.0,91.73,90.34,663396.42,541621.43,True,False,0.0
6699,Property14902,2007-09-07,2021-06-01,4.662,79.4,100.0,100.0,426001.6,471606.62,True,False,0.5738907593307594
40905,Property14903,2003-07-08,2018-09-01,6.58732841,71.84,92.43,92.43,793255.07,782974.48,False,False,0.0
70191,Property14904,2003-03-20,2018-04-01,1.79633428,67.53,100.0,100.0,216680.18,225312.97,True,False,0.0
15771,Property14905,2007-07-05,2024-09-01,28.0,73.11,91.21000000000001,91.21000000000001,2516690.37,2594588.2600000002,False,False,0.0
16477,Property14906,2006-10-31,2024-08-01,4.7,47.0,93.14,93.14,606453.4400000001,576343.1900000001,False,False,0.0
34707,Property14907,2007-04-18,2024-09-01,3.28,80.0,91.91,91.91,292829.63,365089.54,False,False,0.0
47710,Property14908,2006-03-14,2024-08-01,12.937156199999999,79.61,100.0,100.0,1088275.87,1140306.2000000002,False,False,0.0
66647,Property12828,2013-07-17,2024-08-01,87.5,59.32,100.0,100.0,15125321.86,16844699.52,False,False,0.0
38173,Property14910,2006-12-22,2021-04-01,4.1,75.8,84.43,84.43,370568.56,515867.91,False,False,0.0
1542,Property14911,2006-03-23,2017-12-01,2.38890106,47.78,100.0,100.0,315800.75,372891.94,False,False,0.0
116463,Property14912,2005-01-27,2018-03-01,5.1,72.86,100.0,100.0,456019.06,530387.4700000001,False,False,0.0
74408,Property14913,2005-11-03,2018-10-01,6.79388467,75.49,97.78,97.78,694413.0,868316.97,False,False,0.0
12798,Property14914,2006-10-30,2021-09-01,10.86014,72.3,98.35,98.35,931091.3,348285.55,True,True,0.17453867905938597
6101,Property14915,2004-12-29,2020-12-01,4.4951892099999995,72.5,91.11,91.11,542299.19,374374.16,True,False,0.23187972993021133
13134,Property14916,2006-09-29,2022-06-01,23.799999999999997,65.21,98.24,98.24,2425185.74,842183.83,True,True,0.5462991705882353
57274,Property14917,2003-08-12,2014-10-01,5.98272668,70.38,95.99,95.99,665936.6,461230.91,True,True,0.7470752616765036
27533,Property14918,2003-04-11,2015-05-01,0.95716214,79.8,95.23,95.23,107382.3,110925.56,False,False,0.0
43013,Property14919,2005-02-23,2017-07-01,2.00109799,57.2,100.0,100.0,291710.07,385387.42,False,False,0.0
28884,Property14920,2003-04-11,2015-05-01,1.27140119,79.5,97.5,97.5,140523.0,124545.84,False,False,0.0
84948,Property13312,2007-08-30,2022-06-01,2.32540894,79.5,93.85,93.85,221944.05,144043.53,True,True,0.6881719866442072
117690,Property14921,2004-11-03,2017-08-01,14.0,78.4,83.92,83.92,1421349.56,1602647.78,False,False,0.0
32499,Property14922,2006-03-07,2024-08-01,5.46494609,74.86,61.2,61.2,692612.44,778259.73,False,False,0.0
49772,Property14923,2007-05-30,2024-09-01,3.54,70.1,89.96000000000001,100.0,358790.84,336183.66000000003,False,False,0.0
25429,Property14924,2004-02-05,2019-01-01,4.49115063,46.8,78.06,78.06,1075848.33,738723.73,False,False,0.0
14086,Property14925,2013-01-30,2024-09-01,17.985,55.2,93.6,93.6,2479099.51,2509172.3499999996,False,False,0.0
54423,Property14926,2003-09-30,2017-10-01,3.27191414,79.8,100.0,100.0,315231.76,311538.57,False,False,0.0
46512,Property14927,2005-02-24,2020-03-01,1.47933527,63.6,99.33,99.33,190674.9,236944.38999999998,False,False,0.0
64561,Property14928,2003-09-29,2019-11-01,1.50393395,71.6,98.5,98.5,180008.37,34365.240000000005,False,False,0.0
2663,Property4413,2012-10-18,2024-08-01,74.81936937,68.7,90.84,90.84,12895546.95,2185496.9200000004,True,True,0.6359367655814284
49169,Property14929,2007-07-10,2024-09-01,27.7,79.14,100.0,100.0,2144053.39,1253722.71,True,False,0.6390960010830325
16554,Property14930,2007-09-28,2024-09-01,14.5,79.45,99.5,99.5,1191965.45,1179481.44,False,False,0.0
56681,Property14931,2004-12-28,2016-10-01,14.479999999999999,72.0,99.53,99.53,1430748.95,1454892.01,False,False,0.0
113834,Property14932,2007-01-30,2024-09-01,11.75,63.9,87.54,87.54,1255581.64,1282003.25,False,False,0.0
113850,Property14934,2004-12-21,2024-09-01,4.2,79.2,81.02,81.02,384135.21,504237.84,False,False,0.0
41695,Property14935,2006-06-29,2019-08-01,3.98895218,74.6,100.0,100.0,394187.27,417379.11000000004,False,False,0.0
46621,Property14936,2011-10-05,2024-08-01,9.2,73.6,98.69,98.69,862958.06,1119189.53,False,False,0.0
8104,Property10938,2007-05-08,2020-12-01,150.0,70.42,75.45,75.45,25532703.68,5597395.55,True,True,0.0
32600,Property14937,2014-07-31,2024-09-01,3.3375,75.0,88.61,88.61,359628.88,327913.83,False,False,0.0
117532,Property14938,2005-05-26,2024-08-01,19.95,70.2,94.06,94.06,1886612.46,1188813.63,True,True,0.4908755588972431
29459,Property14939,2005-06-29,2024-08-01,0.9163242699999999,74.5,98.19,98.19,85912.45,77943.65,False,False,0.0
19271,Property14940,2006-11-09,2024-09-01,4.6499999999999995,73.8,92.15,92.15,452613.68,487438.95,False,False,0.0
21756,Property14941,2005-12-29,2017-06-01,3.3,76.04,77.76,77.76,278086.98000000004,540415.97,False,False,0.0
28043,Property14942,2005-09-28,2022-08-01,4.09146301,74.4,95.19000000000001,95.19000000000001,393665.63,301344.49,False,False,0.0
27778,Property14943,2006-04-20,2021-07-01,3.25,51.6,97.82,97.82,382235.89,282116.49,False,False,0.0
117497,Property14944,2006-12-21,2021-12-01,1.7,68.0,100.0,100.0,172790.09,171074.23,False,False,0.0
14744,Property14945,2005-11-09,2022-02-01,5.4874810499999995,58.4,77.17,77.17,595340.3,708708.39,False,False,0.0
15038,Property14946,2012-06-28,2023-02-01,65.0,57.3,89.47,89.47,6985500.28,6648230.55,False,False,0.0
6683,Property14947,2005-03-29,2019-09-01,43.26172322,80.0,85.14,85.14,6035601.84,3594102.31,True,True,0.0
12594,Property14948,2003-09-23,2021-10-01,7.193551169999999,65.4,99.62,99.62,845382.33,846953.64,False,False,0.006431033700424765
17411,Property14949,2015-06-18,2024-09-01,2.85,67.9,95.24,95.24,262577.87,270484.79,True,False,0.0
12527,Property14950,2012-10-30,2024-09-01,3.255,69.3,88.82,88.82,422745.68,457073.02,False,False,0.0
18560,Property14951,2007-06-13,2024-09-01,15.799999999999999,76.3,83.2,83.2,1256555.72,1537232.63,False,False,0.00482539746835443
117874,Property14952,2005-10-27,2024-08-01,9.702,77.0,100.0,100.0,815221.01,816710.05,False,False,0.0
24411,Property14953,2006-09-27,2022-04-01,2.925,71.3,83.37,83.37,302991.35000000003,281819.16000000003,True,True,0.5081385572649573
59168,Property14954,2007-03-29,2020-12-01,14.0,80.0,82.55,82.55,1901471.59,1828582.33,False,False,0.0
86552,Property14955,2007-07-05,2024-09-01,2.0,73.72,95.78,95.78,712961.69,156020.45,True,True,1.0
15222,Property14956,2003-04-15,2018-09-01,8.465552699999998,74.92,95.06,95.06,857796.76,806877.73,False,False,0.0
1272,Property14957,2005-11-09,2022-02-01,3.16967137,79.2,89.91,100.0,308110.85,343957.38999999996,False,False,0.0
21748,Property14958,2007-06-28,2022-04-01,6.262,62.0,100.0,100.0,653482.2400000001,671456.8300000001,False,False,0.0
48718,Property14959,2007-07-30,2022-09-01,28.299999999999997,68.2,95.45,95.45,2581459.85,2716423.05,False,False,0.0
1108,Property14960,2014-03-20,2024-09-01,43.0,72.22,98.35000000000001,98.35000000000001,4631560.46,6572931.99,False,False,0.0
86458,Property9827,2007-03-29,2021-07-01,10.45,54.4,100.0,100.0,1343078.28,1496999.69,False,False,0.0
23516,Property14962,2005-04-28,2020-09-01,5.74421803,64.5,,,789974.84,111058.55,False,False,0.0
115550,Property14963,2005-03-11,2020-03-01,6.199999999999999,71.9,99.56,99.56,723923.76,706906.22,False,False,0.0
118064,Property14964,2006-10-31,2024-08-01,3.1999999999999997,80.0,84.58,84.58,301927.52,430142.64,False,False,0.0
48721,Property14965,2007-06-21,2021-01-01,7.3337857699999995,71.9,97.28,93.53,612340.91,886766.0700000001,False,False,0.0
14401,Property14966,2004-09-29,2019-09-01,24.599999999999998,76.6,81.35000000000001,81.35000000000001,2143083.93,1965214.4,False,False,0.0
10544,Property14967,2003-08-28,2015-03-01,4.05,73.77,95.79,93.86,431894.72,493846.5,False,False,0.0
7131,Property14968,2005-03-17,2020-11-01,17.2,80.0,98.91,97.47,1482135.63,1520823.5699999998,False,False,0.0
80651,Property14969,2004-04-07,2018-09-01,5.1934952999999995,79.9,91.69,91.69,514810.93,587622.26,False,False,0.0
51803,Property13750,2006-12-12,2022-01-01,11.825,67.6,95.67999999999999,95.67999999999999,985904.09,1349858.6400000001,False,False,0.0
23426,Property14970,2006-06-28,2017-08-01,3.52,80.0,63.8,63.8,401987.21,404209.60000000003,True,False,0.0
78977,Property14971,2003-12-08,2022-01-01,1.91080786,67.0,100.0,100.0,243555.86,230701.47999999998,False,False,0.0022644767642938206
213915,Property11631,2013-05-09,2024-08-01,17.118390350000002,71.9,88.47,88.47,1792094.85,1435592.7200000002,False,False,0.0
52542,Property14972,2003-08-11,2020-08-01,16.7,73.2,99.34,99.34,2163713.04,2786682.42,True,False,0.0
41731,Property14973,2006-03-16,2018-11-01,9.415,67.3,100.0,93.89,859947.1699999999,802421.95,False,False,0.0
114668,Property14974,2017-06-08,2024-08-01,15.5,56.4,67.23,67.23,1899632.45,-413243.95999999996,True,True,0.0
34017,Property14975,2007-08-14,2024-07-01,11.5,56.4,99.56,99.56,1260988.94,1553606.23,False,False,0.0
20331,Property14976,2006-12-21,2021-12-01,11.559999999999999,80.0,96.49,96.49,984270.72,1524676.5,True,True,0.44336744377162635
16528,Property14977,2006-10-30,2024-08-01,3.2442676099999996,56.92,100.0,100.0,366467.48000000004,272023.97000000003,True,False,0.0
20082,Property14978,2005-11-04,2024-09-01,21.350181420000002,80.0,98.59,98.59,2768182.57,2021054.58,True,True,0.28996502737914437
40778,Property14979,2007-06-29,2022-05-01,4.3,65.2,97.09,97.09,484551.61,402127.89999999997,True,False,0.0
2040,Property14980,2003-10-27,2020-12-01,85.5,59.77,95.83000000000001,95.83000000000001,20238760.36,35018593.13,False,False,0.0
17622,Property14981,2004-08-20,2022-03-01,1.39819558,31.1,98.94,98.94,297752.27,303832.71,False,False,0.0
46732,Property14982,2005-05-26,2024-08-01,14.184673259999999,54.6,,,2238693.88,1782880.3599999999,False,False,0.0
38027,Property14983,2005-08-25,2020-11-01,1.9249999999999998,77.0,81.46000000000001,81.46000000000001,163515.05,167087.81,False,False,0.0
4935,Property14984,2013-10-23,2024-08-01,8.72922616,63.16,99.84,99.84,932930.2,1309470.34,False,False,0.0
37442,Property14985,2007-03-29,2020-12-01,5.6499999999999995,68.9,99.03999999999999,99.03999999999999,474447.71,632078.0299999999,False,False,0.0
26504,Property14986,2007-08-22,2024-09-01,2.4623999999999997,79.43,99.45,99.45,197813.4,174045.87,True,True,0.0
34647,Property14987,2005-11-04,2024-09-01,3.3,66.0,99.59,99.59,286479.97,323086.85,False,False,0.0
56869,Property14988,2007-08-16,2020-12-01,1.99444191,36.3,85.13,85.13,327858.59,334871.53,False,False,0.0
85857,Property14989,2007-08-09,2021-12-01,6.7878685899999995,48.5,92.19,92.19,3089305.7199999997,3068970.19,False,False,0.0
46882,Property14990,2013-12-18,2024-08-01,5.24487277,71.36,97.48,97.48,543427.6,602305.3,False,False,0.0
11450,Property14991,2003-09-30,2016-11-01,5.00696856,62.6,99.09,100.0,652232.98,967572.4299999999,False,False,0.0
34026,Property14992,2006-06-29,2021-11-01,6.5,42.3,100.0,100.0,952762.94,1127083.74,False,False,0.0
54689,Property14993,2004-08-24,2020-09-01,9.5,74.8,98.49,98.49,974895.5,656470.35,False,False,0.0
38703,Property14994,2006-06-29,2021-11-01,1.3973984499999998,69.9,98.23,98.23,137538.66,82597.62000000001,False,False,0.0
26826,Property14995,2007-06-13,2024-09-01,3.7643253399999996,51.0,81.97,81.97,690053.97,821534.7999999999,False,False,0.0
